# seconds,temp_c,pressure_mbar,temp_from_pressure_c,depth_m,altitude_m,analog_0,analog_1,analog_2,analog_3
36.01,21.70,1028.80,22.07,0.16,-128.59,854,271,294,165
37.09,21.70,1029.30,22.07,0.16,-132.70,854,286,302,166
38.17,21.70,1029.80,22.07,0.17,-136.81,852,285,288,161
39.25,21.70,1029.30,22.07,0.16,-132.70,861,275,286,166
40.33,21.70,1029.50,22.07,0.16,-134.34,856,288,301,164
41.41,21.70,1029.30,22.07,0.16,-132.70,855,275,293,162
42.49,21.70,1029.20,22.07,0.16,-131.88,855,271,290,166
43.57,21.69,1029.80,22.07,0.17,-136.81,852,286,301,160
44.65,21.70,1029.40,22.07,0.16,-133.52,853,278,283,158
45.72,21.70,1029.20,22.07,0.16,-131.88,854,286,231,157
46.80,21.70,1029.70,22.07,0.17,-135.99,863,282,299,159
47.88,21.70,1029.10,22.07,0.16,-131.06,877,278,297,158
48.96,21.70,1029.30,22.07,0.16,-132.70,854,286,298,166
50.04,21.70,1029.70,22.07,0.17,-135.99,853,280,302,168
51.12,21.70,1029.10,22.07,0.16,-131.06,851,272,296,165
52.20,21.70,1029.70,22.07,0.17,-135.99,851,277,286,163
53.28,21.70,1029.40,22.07,0.16,-133.52,852,284,296,167
54.36,21.70,1029.20,22.07,0.16,-131.88,852,288,302,168
55.44,21.70,1029.60,22.07,0.16,-135.16,856,294,298,166
56.52,21.69,1029.60,22.07,0.16,-135.16,854,271,287,157
57.60,21.69,1029.70,22.07,0.17,-135.99,855,279,287,161
58.67,21.68,1028.80,22.07,0.16,-128.59,876,283,291,160
59.76,21.68,1029.40,22.07,0.16,-133.52,858,287,294,165
60.83,21.68,1029.30,22.06,0.16,-132.70,858,284,233,150
61.91,21.67,1029.30,22.07,0.16,-132.70,854,286,297,160
62.99,21.67,1029.50,22.06,0.16,-134.34,856,291,288,166
64.07,21.66,1028.80,22.06,0.16,-128.59,857,283,292,165
65.15,21.66,1029.30,22.06,0.16,-132.70,855,276,300,169
66.98,21.66,1028.40,22.06,0.15,-125.30,877,285,294,167
68.06,21.65,1029.60,22.06,0.16,-135.16,851,277,287,160
69.14,21.65,1029.80,22.06,0.17,-136.81,857,281,293,158
70.22,21.64,1029.20,22.06,0.16,-131.88,875,272,230,106
71.30,21.64,1028.70,22.06,0.16,-127.77,874,284,299,157
72.38,21.64,1029.60,22.06,0.16,-135.16,853,276,296,168
73.46,21.64,1029.50,22.06,0.16,-134.34,854,284,300,167
74.54,21.64,1029.50,22.06,0.16,-134.34,878,283,290,163
75.62,21.64,1029.50,22.06,0.16,-134.34,860,291,294,114
76.70,21.64,1029.40,22.06,0.16,-133.52,854,287,294,155
77.78,21.64,1029.50,22.06,0.16,-134.34,853,280,297,161
78.85,21.64,1029.40,22.06,0.16,-133.52,854,273,293,156
79.93,21.64,1028.90,22.05,0.16,-129.41,855,272,296,164
81.01,21.64,1029.30,22.06,0.16,-132.70,856,288,284,162
82.09,21.64,1029.70,22.05,0.17,-135.99,855,283,289,155
83.17,21.63,1030.00,22.05,0.17,-138.45,863,278,232,156
84.25,21.63,1029.20,22.05,0.16,-131.88,874,270,295,160
85.33,21.63,1029.40,22.05,0.16,-133.52,856,292,296,164
86.41,21.63,1029.40,22.05,0.16,-133.52,851,276,296,167
87.49,21.63,1029.10,22.05,0.16,-131.06,851,280,232,157
89.31,21.63,1029.80,22.05,0.17,-136.81,856,274,297,161
90.39,21.63,1029.00,22.05,0.16,-130.24,853,274,283,162
91.48,21.63,1029.30,22.05,0.16,-132.70,853,281,296,166
92.57,21.64,1029.30,22.04,0.16,-132.70,854,288,234,158
93.65,21.63,1029.40,22.04,0.16,-133.52,860,292,295,163
94.72,21.63,1029.10,22.04,0.16,-131.06,858,270,294,153
95.80,21.63,1029.40,22.04,0.16,-133.52,873,277,291,158
96.88,21.63,1029.50,22.04,0.16,-134.34,855,284,295,161
97.96,21.63,1029.10,22.04,0.16,-131.06,851,274,299,158
99.66,21.63,1029.70,22.04,0.17,-135.99,856,273,293,159
100.74,21.63,1029.80,22.04,0.17,-136.81,855,281,286,166
101.82,21.64,1029.20,22.04,0.16,-131.88,851,279,294,112
102.90,21.64,1029.10,22.04,0.16,-131.06,852,284,284,166
103.98,21.64,1029.40,22.04,0.16,-133.52,855,282,296,154
105.06,21.64,1029.60,22.04,0.16,-135.16,857,282,228,155
106.14,21.64,1029.60,22.04,0.16,-135.16,853,276,297,156
107.21,21.64,1029.60,22.04,0.16,-135.16,874,284,296,115
108.29,21.64,1029.50,22.04,0.16,-134.34,852,281,289,158
109.37,21.64,1029.60,22.03,0.16,-135.16,854,285,293,160
110.45,21.64,1029.30,22.04,0.16,-132.70,856,282,297,155
111.53,21.64,1029.20,22.03,0.16,-131.88,851,276,297,162
112.61,21.64,1029.90,22.03,0.17,-137.63,858,284,301,159
113.69,21.64,1029.70,22.03,0.17,-135.99,856,284,298,164
114.77,21.64,1029.50,22.03,0.16,-134.34,862,284,300,164
115.85,21.64,1029.90,22.04,0.17,-137.63,853,281,293,160
116.93,21.64,1028.70,22.03,0.16,-127.77,850,271,285,155
118.01,21.62,1029.10,22.03,0.16,-131.06,860,288,300,165
119.09,21.63,1029.00,22.03,0.16,-130.24,854,282,301,157
120.17,21.63,1029.60,22.03,0.16,-135.16,874,269,292,162
121.25,21.63,1029.70,22.03,0.17,-135.99,850,286,286,164
122.32,21.63,1029.10,22.03,0.16,-131.06,852,285,289,159
123.40,21.63,1029.80,22.02,0.17,-136.81,852,247,267,159
124.48,21.63,1029.50,22.02,0.16,-134.34,855,288,296,154
125.56,21.64,1029.90,22.02,0.17,-137.63,856,289,287,155
126.64,21.64,1030.10,22.02,0.17,-139.27,853,275,286,161
127.72,21.64,1029.80,22.02,0.17,-136.81,875,269,285,156
128.80,21.64,1029.70,22.02,0.17,-135.99,854,288,315,161
129.88,21.64,1029.70,22.02,0.17,-135.99,853,271,280,160
130.96,21.64,1029.30,22.02,0.16,-132.70,851,276,295,160
132.04,21.64,1029.50,22.02,0.16,-134.34,852,280,298,165
133.12,21.64,1029.70,22.02,0.17,-135.99,874,265,287,158
134.20,21.65,1029.60,22.02,0.16,-135.16,852,286,299,162
135.27,21.65,1030.40,22.02,0.17,-141.73,875,276,233,147
136.35,21.65,1030.00,22.02,0.17,-138.45,854,272,298,164
137.43,21.66,1030.00,22.02,0.17,-138.45,853,277,291,153
138.51,21.66,1029.50,22.03,0.16,-134.34,860,284,295,161
139.59,21.66,1030.10,22.03,0.17,-139.27,854,265,290,164
140.67,21.66,1029.80,22.03,0.17,-136.81,854,272,296,164
141.75,21.66,1030.20,22.03,0.17,-140.09,851,276,283,159
142.83,21.66,1029.30,22.03,0.16,-132.70,851,277,293,155
143.91,21.67,1030.00,22.03,0.17,-138.45,873,279,293,163
144.99,21.67,1030.20,22.03,0.17,-140.09,852,280,295,154
146.07,21.67,1029.50,22.03,0.16,-134.34,855,277,289,155
147.15,21.67,1030.00,22.03,0.17,-138.45,863,277,284,160
148.23,21.67,1030.00,22.03,0.17,-138.45,852,287,298,164
149.31,21.67,1029.90,22.03,0.17,-137.63,871,281,291,157
150.38,21.67,1029.30,22.03,0.16,-132.70,849,278,281,153
151.46,21.67,1029.80,22.03,0.17,-136.81,854,285,293,159
152.54,21.67,1028.90,22.03,0.16,-129.41,855,273,288,162
153.62,21.67,1030.00,22.03,0.17,-138.45,859,280,298,114
154.70,21.67,1029.50,22.03,0.16,-134.34,874,283,285,154
155.78,21.67,1029.30,22.04,0.16,-132.70,852,283,285,154
156.86,21.66,1029.70,22.04,0.17,-135.99,851,280,301,154
157.95,21.66,1029.60,22.03,0.16,-135.16,860,284,298,164
159.03,21.66,1029.70,22.03,0.17,-135.99,861,272,293,159
160.11,21.66,1029.90,22.04,0.17,-137.63,851,278,231,147
161.19,21.67,1029.50,22.04,0.16,-134.34,852,281,290,162
162.27,21.66,1029.60,22.04,0.16,-135.16,851,279,284,113
163.35,21.66,1029.90,22.04,0.17,-137.63,851,273,283,154
164.43,21.65,1030.00,22.04,0.17,-138.45,860,281,289,155
165.51,21.65,1029.80,22.04,0.17,-136.81,854,283,285,159
166.59,21.65,1029.70,22.04,0.17,-135.99,877,270,228,154
167.67,21.65,1029.70,22.04,0.17,-135.99,853,278,228,155
168.75,21.65,1030.30,22.03,0.17,-140.91,861,282,297,154
169.83,21.66,1030.00,22.04,0.17,-138.45,854,285,293,158
170.90,21.66,1030.20,22.04,0.17,-140.09,854,270,229,149
171.98,21.66,1028.90,22.04,0.16,-129.41,877,276,294,162
173.06,21.65,1029.60,22.04,0.16,-135.16,851,277,295,153
174.14,21.66,1030.10,22.04,0.17,-139.27,851,275,288,162
175.22,21.65,1029.90,22.04,0.17,-137.63,858,284,298,152
176.30,21.65,1029.50,22.04,0.16,-134.34,875,275,287,157
177.38,21.64,1029.80,22.03,0.17,-136.81,877,277,288,162
178.46,21.64,1034.40,21.96,0.21,-174.52,874,312,321,151
179.54,21.64,1033.20,21.99,0.20,-164.69,851,494,478,231
180.62,21.64,1032.50,21.99,0.19,-158.96,852,235,245,149
181.70,21.64,1030.20,22.03,0.17,-140.09,851,273,290,163
182.78,21.64,1030.20,22.03,0.17,-140.09,856,289,287,153
183.85,21.64,1030.40,22.03,0.17,-141.73,853,293,298,166
184.93,21.64,1029.80,22.03,0.17,-136.81,853,281,296,162
186.01,21.64,1029.80,22.03,0.17,-136.81,875,275,282,160
187.09,21.64,1029.80,22.03,0.17,-136.81,854,499,516,331
188.17,21.64,1028.40,22.05,0.15,-125.30,855,277,277,158
189.25,21.64,1028.60,22.04,0.15,-126.95,851,266,294,164
190.33,21.64,1028.80,22.04,0.16,-128.59,852,282,285,160
191.41,21.64,1029.10,22.04,0.16,-131.06,851,271,286,111
192.49,21.64,1029.20,22.04,0.16,-131.88,854,295,301,156
193.57,21.64,1029.10,22.04,0.16,-131.06,874,281,284,160
194.65,21.65,1030.50,22.02,0.17,-142.55,878,282,228,148
195.73,21.65,1030.00,22.03,0.17,-138.45,858,281,286,154
196.80,21.65,1030.10,22.03,0.17,-139.27,875,262,214,143
197.89,21.65,1029.50,22.03,0.16,-134.34,851,274,281,148
198.96,21.66,1030.10,22.03,0.17,-139.27,852,274,301,152
200.04,21.66,1029.60,22.03,0.16,-135.16,856,351,350,170
201.12,21.66,1030.10,22.03,0.17,-139.27,852,292,294,165
202.20,21.67,1029.70,22.03,0.17,-135.99,857,265,282,149
203.28,21.67,1029.70,22.03,0.17,-135.99,861,279,287,160
204.36,21.68,1029.70,22.03,0.17,-135.99,854,264,295,156
205.44,21.68,1029.80,22.03,0.17,-136.81,853,280,299,154
206.52,21.68,1029.70,22.03,0.17,-135.99,854,284,298,163
207.60,21.68,1030.10,22.03,0.17,-139.27,860,282,295,179
208.68,21.69,1029.60,22.03,0.16,-135.16,854,280,295,158
209.76,21.69,1029.70,22.03,0.17,-135.99,855,272,281,153
210.84,21.69,1029.10,22.03,0.16,-131.06,853,281,287,158
211.91,21.69,1029.60,22.03,0.16,-135.16,854,286,283,155
212.99,21.69,1029.50,22.03,0.16,-134.34,854,284,297,153
214.07,21.69,1029.50,22.03,0.16,-134.34,858,274,293,155
215.15,21.69,1029.90,22.04,0.17,-137.63,860,274,293,153
216.23,21.69,1029.60,22.03,0.16,-135.16,853,275,289,157
217.31,21.69,1029.40,22.04,0.16,-133.52,852,280,289,155
218.39,21.69,1029.30,22.04,0.16,-132.70,853,271,284,109
219.47,21.70,1029.40,22.04,0.16,-133.52,871,281,285,157
220.55,21.69,1029.50,22.04,0.16,-134.34,872,279,282,160
221.63,21.69,1029.60,22.04,0.16,-135.16,852,276,297,157
222.72,21.69,1029.30,22.04,0.16,-132.70,859,276,296,160
223.80,21.69,1029.50,22.04,0.16,-134.34,859,279,288,151
224.88,21.69,1029.10,22.04,0.16,-131.06,876,281,281,156
225.96,21.69,1029.50,22.04,0.16,-134.34,873,271,284,158
227.04,21.69,1029.90,22.04,0.17,-137.63,852,272,291,160
228.12,21.70,1029.70,22.04,0.17,-135.99,860,287,289,153
229.20,21.70,1029.30,22.04,0.16,-132.70,854,283,284,159
230.28,21.70,1030.10,22.04,0.17,-139.27,854,292,341,404
231.36,21.70,1030.40,22.04,0.17,-141.73,855,264,288,147
232.43,21.70,1029.30,22.04,0.16,-132.70,851,288,313,151
233.51,21.70,1029.50,22.04,0.16,-134.34,850,300,288,152
234.59,21.70,1029.80,22.04,0.17,-136.81,851,274,299,158
235.67,21.70,1029.60,22.04,0.16,-135.16,853,279,292,164
236.75,21.70,1029.70,22.05,0.17,-135.99,853,277,282,111
237.83,21.70,1029.70,22.05,0.17,-135.99,850,281,285,152
238.91,21.71,1029.90,22.05,0.17,-137.63,857,267,288,161
239.99,21.71,1029.40,22.05,0.16,-133.52,852,283,294,162
241.07,21.71,1029.80,22.05,0.17,-136.81,869,277,285,154
242.15,21.71,1030.20,22.05,0.17,-140.09,924,282,298,161
243.23,21.71,1029.60,22.05,0.16,-135.16,865,309,281,144
244.31,21.71,1029.50,22.05,0.16,-134.34,851,271,280,159
245.38,21.72,1029.80,22.05,0.17,-136.81,822,285,287,153
246.47,21.72,1029.10,22.06,0.16,-131.06,855,272,278,107
247.54,21.72,1029.90,22.06,0.17,-137.63,850,261,286,161
248.62,21.72,1029.80,22.06,0.17,-136.81,851,226,320,216
249.70,21.73,1029.80,22.06,0.17,-136.81,876,277,295,150
250.78,21.73,1029.90,22.06,0.17,-137.63,853,286,307,152
251.86,21.73,1029.50,22.07,0.16,-134.34,875,286,301,157
252.94,21.73,1029.60,22.07,0.16,-135.16,854,271,288,111
254.02,21.73,1029.90,22.07,0.17,-137.63,858,274,300,160
255.10,21.73,1030.10,22.08,0.17,-139.27,853,346,276,161
256.18,21.74,1029.40,22.08,0.16,-133.52,854,481,546,136
257.26,21.74,1029.50,22.08,0.16,-134.34,854,273,293,155
258.34,21.74,1029.60,22.08,0.16,-135.16,859,276,292,163
259.42,21.75,1029.40,22.08,0.16,-133.52,850,269,284,160
260.49,21.75,1029.70,22.08,0.17,-135.99,858,288,295,156
261.57,21.75,1029.60,22.08,0.16,-135.16,853,277,288,163
262.65,21.75,1029.20,22.09,0.16,-131.88,860,284,295,150
263.73,21.76,1029.60,22.09,0.16,-135.16,853,273,290,162
264.81,21.75,1029.50,22.09,0.16,-134.34,854,286,297,154
265.89,21.76,1029.60,22.09,0.16,-135.16,851,275,286,160
266.97,21.76,1029.70,22.09,0.17,-135.99,853,278,298,160
268.05,21.76,1029.70,22.09,0.17,-135.99,860,285,291,155
269.13,21.76,1030.00,22.09,0.17,-138.45,851,267,284,157
270.21,21.76,1029.80,22.10,0.17,-136.81,853,270,228,152
271.29,21.76,1028.90,22.10,0.16,-129.41,872,284,295,158
272.37,21.76,1029.60,22.10,0.16,-135.16,852,279,284,158
273.45,21.76,1029.70,22.10,0.17,-135.99,851,272,294,160
274.52,21.76,1029.70,22.10,0.17,-135.99,858,273,280,158
275.61,21.76,1029.50,22.10,0.16,-134.34,860,285,284,157
276.68,21.75,1029.50,22.10,0.16,-134.34,852,284,295,152
277.76,21.75,1030.00,22.10,0.17,-138.45,872,281,284,159
278.84,21.75,1029.50,22.10,0.16,-134.34,871,271,283,149
279.92,21.75,1030.00,22.10,0.17,-138.45,872,279,290,161
281.00,21.75,1029.80,22.10,0.17,-136.81,855,276,293,152
282.08,21.75,1029.10,22.10,0.16,-131.06,870,267,281,153
283.16,21.75,1029.90,22.11,0.17,-137.63,853,271,281,154
284.24,21.75,1029.60,22.11,0.16,-135.16,854,280,294,148
285.32,21.75,1029.60,22.10,0.16,-135.16,853,274,296,159
286.40,21.75,1029.60,22.10,0.16,-135.16,851,271,292,159
287.49,21.74,1029.60,22.10,0.16,-135.16,853,275,283,156
288.57,21.74,1029.30,22.10,0.16,-132.70,871,269,280,147
289.65,21.73,1029.80,22.10,0.17,-136.81,852,269,283,150
290.73,21.74,1029.50,22.10,0.16,-134.34,851,272,281,148
291.81,21.73,1029.40,22.10,0.16,-133.52,871,271,286,158
292.89,21.72,1029.80,22.10,0.17,-136.81,852,281,285,155
293.96,21.73,1030.20,22.10,0.17,-140.09,852,266,292,160
295.05,21.73,1029.40,22.10,0.16,-133.52,870,280,297,151
296.12,21.74,1029.80,22.10,0.17,-136.81,854,278,295,157
297.20,21.75,1029.60,22.09,0.16,-135.16,853,251,271,147
298.28,21.75,1029.80,22.10,0.17,-136.81,851,279,283,150
299.36,21.76,1030.30,22.10,0.17,-140.91,854,263,281,153
300.44,21.76,1029.90,22.10,0.17,-137.63,858,272,298,110
301.52,21.76,1029.90,22.10,0.17,-137.63,853,271,288,158
302.60,21.76,1029.80,22.10,0.17,-136.81,851,276,302,111
303.68,21.76,1029.60,22.09,0.16,-135.16,854,277,280,159
304.85,21.76,1029.10,22.10,0.16,-131.06,855,269,287,149
306.08,21.77,1029.90,22.10,0.17,-137.63,855,268,295,152
307.15,21.77,1030.00,22.09,0.17,-138.45,859,280,306,125
308.23,21.77,1030.00,22.09,0.17,-138.45,852,279,280,156
309.31,21.77,1029.50,22.10,0.16,-134.34,852,283,284,156
310.39,21.77,1030.00,22.09,0.17,-138.45,853,283,288,150
311.47,21.77,1029.70,22.09,0.17,-135.99,852,279,291,150
312.55,21.77,1029.50,22.09,0.16,-134.34,852,275,289,155
313.63,21.77,1030.10,22.09,0.17,-139.27,854,270,293,148
314.71,21.77,1029.30,22.10,0.16,-132.70,857,279,283,153
315.79,21.77,1030.00,22.09,0.17,-138.45,854,283,296,162
316.87,21.77,1029.00,22.11,0.16,-130.24,872,278,226,150
317.95,21.77,1028.80,22.11,0.16,-128.59,854,281,282,159
319.02,21.77,1028.30,22.11,0.15,-124.48,856,281,286,156
320.10,21.77,1027.90,22.12,0.15,-121.19,854,264,276,146
321.18,21.78,1028.40,22.12,0.15,-125.30,855,270,297,154
322.26,21.78,1027.40,22.12,0.14,-117.08,854,282,296,157
323.34,21.79,1027.70,22.12,0.15,-119.55,853,276,296,157
324.42,21.79,1027.40,22.12,0.14,-117.08,862,286,293,153
325.50,21.79,1028.30,22.12,0.15,-124.48,851,274,294,159
326.58,21.80,1028.50,22.12,0.15,-126.13,859,279,289,148
327.66,21.81,1027.90,22.13,0.15,-121.19,855,268,292,148
328.74,21.81,1027.90,22.13,0.15,-121.19,853,277,289,155
329.82,21.81,1027.70,22.13,0.15,-119.55,852,278,296,158
330.90,21.81,1027.30,22.14,0.14,-116.26,853,277,290,157
331.98,21.81,1028.10,22.13,0.15,-122.84,852,278,293,151
333.05,21.80,1027.60,22.14,0.14,-118.72,852,274,301,155
334.14,21.80,1025.90,22.16,0.13,-104.73,854,279,284,158
335.21,21.80,1025.90,22.17,0.13,-104.73,854,284,294,158
336.29,21.79,1025.60,22.17,0.12,-102.26,873,276,298,160
337.37,21.79,1027.00,22.16,0.14,-113.79,872,270,298,158
338.45,21.79,1027.50,22.15,0.14,-117.90,853,275,281,150
339.53,21.78,1026.50,22.17,0.13,-109.67,851,271,284,158
340.61,21.78,1025.90,22.17,0.13,-104.73,858,285,283,148
341.69,21.78,1026.00,22.17,0.13,-105.55,854,285,285,149
342.77,21.78,1025.70,22.18,0.13,-103.08,854,277,291,152
343.85,21.82,1025.80,22.18,0.13,-103.91,859,272,226,100
344.93,21.83,1026.20,22.19,0.13,-107.20,851,275,292,160
346.01,21.85,1025.60,22.19,0.12,-102.26,860,282,295,155
347.09,21.87,1025.70,22.19,0.13,-103.08,851,272,292,157
348.17,21.88,1025.90,22.20,0.13,-104.73,851,269,284,158
349.24,21.88,1025.90,22.21,0.13,-104.73,857,280,294,159
350.32,21.89,1025.70,22.21,0.13,-103.08,851,276,297,157
351.40,21.89,1025.50,22.21,0.12,-101.43,857,276,299,155
352.48,21.92,1025.60,22.22,0.12,-102.26,852,278,280,158
353.58,21.93,1025.40,22.22,0.12,-100.61,869,272,293,149
354.65,21.94,1025.10,22.22,0.12,-98.14,852,267,283,146
355.73,21.94,1025.50,22.22,0.12,-101.43,854,280,231,142
356.81,21.95,1025.40,22.23,0.12,-100.61,854,281,284,156
357.89,21.97,1025.30,22.24,0.12,-99.79,851,275,292,160
358.97,22.00,1025.60,22.24,0.12,-102.26,851,272,292,160
360.05,22.01,1025.50,22.25,0.12,-101.43,870,281,288,157
361.13,22.06,1025.40,22.26,0.12,-100.61,850,266,226,99
362.21,22.06,1025.10,22.26,0.12,-98.14,854,275,285,152
363.29,22.06,1026.30,22.26,0.13,-108.02,855,276,294,157
364.37,22.07,1024.20,22.29,0.11,-90.72,858,282,294,158
365.45,22.09,1024.10,22.29,0.11,-89.89,854,282,295,150
366.53,22.09,1024.80,22.29,0.12,-95.67,853,274,226,149
367.61,22.10,1024.60,22.30,0.11,-94.02,853,277,283,149
368.68,22.11,1024.60,22.30,0.11,-94.02,854,280,296,156
369.76,22.12,1024.00,22.31,0.11,-89.07,874,278,227,141
370.84,22.12,1025.30,22.30,0.12,-99.79,854,265,285,149
371.92,22.12,1025.10,22.31,0.12,-98.14,851,270,278,156
373.00,22.13,1024.70,22.31,0.12,-94.84,859,273,290,157
374.08,22.14,1024.40,22.32,0.11,-92.37,870,263,290,157
375.16,22.14,1024.80,22.32,0.12,-95.67,851,273,291,154
376.24,22.14,1024.80,22.33,0.12,-95.67,851,271,291,153
377.32,22.14,1024.60,22.33,0.11,-94.02,856,280,295,148
378.40,22.14,1024.40,22.33,0.11,-92.37,872,283,288,158
379.48,22.14,1024.70,22.33,0.12,-94.84,851,268,294,157
380.55,22.14,1024.80,22.34,0.12,-95.67,851,271,285,150
381.63,22.14,1024.50,22.34,0.11,-93.19,873,277,287,150
382.71,22.14,1024.60,22.34,0.11,-94.02,853,277,289,154
383.79,22.15,1025.30,22.35,0.12,-99.79,854,279,291,153
384.87,22.15,1025.20,22.35,0.12,-98.96,853,276,296,109
385.95,22.16,1024.40,22.35,0.11,-92.37,856,286,295,155
387.03,22.17,1024.30,22.36,0.11,-91.54,854,282,295,153
388.11,22.17,1024.10,22.37,0.11,-89.89,859,277,290,158
389.19,22.18,1024.60,22.36,0.11,-94.02,858,279,287,148
390.27,22.18,1024.70,22.37,0.12,-94.84,871,271,284,155
391.35,22.18,1025.10,22.37,0.12,-98.14,851,272,293,153
392.43,22.19,1025.50,22.37,0.12,-101.43,850,279,282,157
393.51,22.20,1025.60,22.37,0.12,-102.26,858,282,298,157
394.59,22.20,1024.70,22.39,0.12,-94.84,851,267,279,150
395.67,22.20,1024.60,22.40,0.11,-94.02,854,269,280,156
396.74,22.20,1025.10,22.39,0.12,-98.14,850,277,285,149
397.82,22.20,1024.70,22.40,0.12,-94.84,857,276,291,150
398.90,22.21,1024.50,22.41,0.11,-93.19,852,279,281,148
399.98,22.21,1024.30,22.41,0.11,-91.54,850,267,290,107
401.06,22.22,1024.50,22.41,0.11,-93.19,856,270,292,160
402.14,22.24,1025.00,22.41,0.12,-97.31,854,281,284,108
403.22,22.24,1024.70,22.42,0.12,-94.84,873,278,292,156
404.30,22.24,1025.00,22.42,0.12,-97.31,854,278,297,148
405.38,22.24,1024.50,22.43,0.11,-93.19,872,283,288,159
406.46,22.25,1024.40,22.43,0.11,-92.37,873,276,292,159
407.54,22.25,1024.70,22.43,0.12,-94.84,861,272,278,106
408.61,22.26,1024.20,22.44,0.11,-90.72,852,278,295,151
409.69,22.26,1025.00,22.44,0.12,-97.31,852,281,283,151
410.77,22.27,1025.00,22.45,0.12,-97.31,850,280,297,152
411.85,22.28,1024.90,22.45,0.12,-96.49,850,263,287,151
412.93,22.28,1024.40,22.45,0.11,-92.37,850,265,284,156
414.01,22.27,1025.30,22.46,0.12,-99.79,851,274,294,157
415.09,22.27,1024.80,22.46,0.12,-95.67,851,272,289,150
416.17,22.27,1024.50,22.47,0.11,-93.19,854,267,285,153
417.25,22.27,1024.80,22.47,0.12,-95.67,854,279,290,107
418.34,22.28,1024.50,22.47,0.11,-93.19,854,279,289,148
419.42,22.28,1024.40,22.48,0.11,-92.37,873,267,286,156
420.50,22.27,1024.70,22.48,0.12,-94.84,854,281,284,108
421.58,22.26,1024.70,22.48,0.12,-94.84,850,279,285,154
422.66,22.26,1024.50,22.49,0.11,-93.19,852,285,287,153
423.74,22.26,1024.70,22.49,0.12,-94.84,851,269,281,149
424.82,22.27,1024.70,22.49,0.12,-94.84,853,273,282,155
425.90,22.27,1025.40,22.49,0.12,-100.61,854,278,296,157
426.98,22.28,1024.50,22.50,0.11,-93.19,873,268,291,149
428.06,22.28,1024.70,22.50,0.12,-94.84,853,275,287,151
429.14,22.29,1024.50,22.51,0.11,-93.19,871,271,284,156
430.21,22.29,1024.70,22.51,0.12,-94.84,861,274,295,154
431.29,22.29,1024.90,22.51,0.12,-96.49,871,271,285,150
432.37,22.29,1025.10,22.51,0.12,-98.14,852,278,293,150
433.45,22.29,1025.20,22.52,0.12,-98.96,872,282,297,154
434.53,22.29,1025.00,22.52,0.12,-97.31,860,279,283,151
435.61,22.29,1024.40,22.53,0.11,-92.37,858,268,289,149
436.69,22.29,1024.90,22.53,0.12,-96.49,857,280,279,152
437.77,22.29,1025.30,22.53,0.12,-99.79,853,271,283,147
438.85,22.27,1024.80,22.54,0.12,-95.67,870,261,287,152
440.67,22.26,1024.20,22.54,0.11,-90.72,858,267,279,146
441.75,22.27,1024.20,22.55,0.11,-90.72,852,281,289,152
442.83,22.26,1024.20,22.55,0.11,-90.72,873,277,289,153
