# seconds,temp_c,pressure_mbar,temp_from_pressure_c,depth_m,altitude_m,analog_0,analog_1,analog_2,analog_3
0.00,23.44,1013.50,24.11,0.00,-2.08,865,259,278,155
1.48,23.45,1013.10,24.12,0.00,1.25,853,275,287,145
2.56,23.45,1014.00,24.11,0.01,-6.24,846,183,198,155
3.64,23.46,1014.10,24.12,0.01,-7.07,843,189,216,149
4.72,23.47,1013.00,24.12,0.00,2.08,843,292,247,155
5.80,23.47,1012.10,24.14,-0.01,9.57,866,271,275,145
6.88,23.47,1011.80,24.14,-0.01,12.07,844,253,269,155
7.96,23.47,1012.20,24.15,-0.01,8.74,843,265,282,155
9.04,23.47,1012.00,24.16,-0.01,10.41,844,267,287,151
10.12,23.48,1012.80,24.14,-0.00,3.75,858,239,268,162
11.20,23.48,1013.90,24.13,0.01,-5.41,845,267,287,145
12.28,23.48,1013.50,24.14,0.00,-2.08,867,259,281,148
13.35,23.49,1013.30,24.14,0.00,-0.42,843,260,291,150
14.43,23.49,1013.30,24.14,0.00,-0.42,855,261,280,154
15.51,23.50,1012.90,24.16,-0.00,2.91,845,259,281,149
16.59,23.50,1012.70,24.16,-0.00,4.58,845,261,281,147
17.67,23.51,1012.60,24.15,-0.00,5.41,845,259,284,105
18.75,23.51,1012.70,24.16,-0.00,4.58,844,273,287,151
19.83,23.51,1013.10,24.17,0.00,1.25,846,258,292,157
20.91,23.52,1012.90,24.16,-0.00,2.91,844,273,281,149
21.99,23.51,1013.00,24.17,0.00,2.08,843,271,289,145
23.07,23.52,1012.50,24.16,-0.00,6.24,845,271,288,106
24.15,23.53,1012.70,24.17,-0.00,4.58,852,262,294,144
25.23,23.53,1012.40,24.17,-0.01,7.07,842,275,285,146
26.31,23.53,1012.90,24.17,-0.00,2.91,843,268,291,149
27.38,23.53,1012.30,24.18,-0.01,7.91,841,258,265,151
28.46,23.53,1012.90,24.18,-0.00,2.91,841,266,301,174
29.54,23.53,1012.30,24.18,-0.01,7.91,865,271,289,147
30.62,23.53,1012.90,24.18,-0.00,2.91,848,278,279,149
31.70,23.54,1012.10,24.19,-0.01,9.57,843,260,292,106
32.78,23.53,1011.40,24.19,-0.02,15.40,842,272,290,105
33.86,23.53,1012.20,24.19,-0.01,8.74,843,267,283,146
34.94,23.54,1011.90,24.19,-0.01,11.24,841,264,225,145
36.02,23.54,1012.00,24.19,-0.01,10.41,850,259,287,144
37.10,23.54,1011.90,24.20,-0.01,11.24,842,273,280,157
38.18,23.55,1012.50,24.20,-0.00,6.24,842,271,281,148
39.26,23.55,1012.10,24.20,-0.01,9.57,840,258,290,156
40.33,23.55,1012.30,24.20,-0.01,7.91,842,292,314,116
41.42,23.56,1012.70,24.20,-0.00,4.58,847,275,277,148
42.51,23.55,1012.40,24.20,-0.01,7.07,844,274,291,149
43.59,23.56,1012.10,24.20,-0.01,9.57,843,265,285,144
44.67,23.55,1012.50,24.20,-0.00,6.24,843,268,277,147
45.75,23.56,1012.50,24.20,-0.00,6.24,841,266,291,144
46.83,23.56,1013.00,24.21,0.00,2.08,841,268,296,154
47.90,23.57,1012.60,24.21,-0.00,5.41,841,268,278,155
48.98,23.57,1012.50,24.21,-0.00,6.24,841,268,291,147
50.85,23.57,1012.20,24.21,-0.01,8.74,844,277,284,156
51.93,23.57,1012.80,24.22,-0.00,3.75,843,264,288,154
53.01,23.58,1012.40,24.21,-0.01,7.07,843,266,291,152
54.86,23.58,1012.70,24.21,-0.00,4.58,844,273,286,106
55.94,23.58,1012.30,24.22,-0.01,7.91,840,272,293,146
57.02,23.58,1012.10,24.22,-0.01,9.57,847,263,276,157
58.10,23.59,1012.10,24.23,-0.01,9.57,865,267,277,149
59.18,23.58,1012.00,24.23,-0.01,10.41,841,266,287,149
60.26,23.58,1011.50,24.23,-0.01,14.57,850,275,280,155
61.33,23.59,1011.80,24.23,-0.01,12.07,853,286,299,152
62.41,23.59,1012.10,24.24,-0.01,9.57,843,272,280,142
63.49,23.59,1011.50,24.23,-0.01,14.57,842,254,218,99
64.57,23.59,1012.10,24.25,-0.01,9.57,844,288,319,156
65.65,23.59,1011.40,24.25,-0.02,15.40,841,278,230,144
66.73,23.59,1011.50,24.25,-0.01,14.57,841,255,271,141
67.81,23.59,1012.30,24.24,-0.01,7.91,866,241,255,177
68.89,23.59,1013.20,24.23,0.00,0.42,843,501,789,866
69.96,23.59,1013.90,24.22,0.01,-5.41,843,415,304,163
71.04,23.60,1014.30,24.22,0.01,-8.73,845,155,870,874
72.12,23.59,1014.10,24.21,0.01,-7.07,844,561,713,612
73.20,23.60,1014.10,24.22,0.01,-7.07,842,301,285,141
74.28,23.60,1014.40,24.22,0.01,-9.56,843,279,286,152
75.36,23.60,1013.90,24.22,0.01,-5.41,842,268,317,146
76.44,23.60,1014.00,24.23,0.01,-6.24,849,268,281,148
77.52,23.61,-23878.50,24.04,-246.67,nan,842,224,203,148
78.60,23.60,1013.60,24.23,0.01,-2.91,844,275,281,145
79.68,23.60,1013.70,24.23,0.01,-3.74,843,266,293,153
80.76,23.60,1013.60,24.23,0.01,-2.91,844,293,299,157
81.83,23.61,1014.00,24.23,0.01,-6.24,866,261,285,144
82.92,23.61,1013.80,24.24,0.01,-4.58,844,278,229,139
84.00,23.61,1014.10,24.23,0.01,-7.07,848,246,195,138
85.07,23.61,1013.00,24.24,0.00,2.08,863,812,785,641
86.15,23.61,1013.60,24.25,0.01,-2.91,843,227,317,181
87.23,23.61,1013.60,24.24,0.01,-2.91,841,253,469,339
88.31,23.61,1013.20,24.25,0.00,0.42,863,277,437,141
89.39,23.61,1014.30,24.24,0.01,-8.73,841,387,408,207
90.47,23.61,1012.60,24.26,-0.00,5.41,841,204,318,152
91.55,23.61,1012.70,24.26,-0.00,4.58,842,297,297,145
92.63,23.62,1013.50,24.25,0.00,-2.08,845,315,368,161
93.71,23.62,1012.80,24.26,-0.00,3.75,843,266,229,134
94.79,23.62,1013.40,24.25,0.00,-1.25,861,274,280,151
95.87,23.62,1013.90,24.25,0.01,-5.41,847,272,281,147
96.95,23.63,1014.20,24.24,0.01,-7.90,841,279,282,102
98.03,23.63,1013.80,24.25,0.01,-4.58,860,345,304,149
99.11,23.64,1013.80,24.25,0.01,-4.58,841,258,282,153
100.18,23.64,1013.90,24.26,0.01,-5.41,841,266,279,148
101.26,23.64,1014.10,24.26,0.01,-7.07,841,276,294,156
102.34,23.65,1013.20,24.26,0.00,0.42,847,273,282,155
103.42,23.64,1014.00,24.26,0.01,-6.24,845,263,280,157
104.50,23.64,1015.20,24.25,0.02,-16.21,847,287,291,156
105.58,23.65,1014.80,24.26,0.02,-12.89,844,264,291,153
106.66,23.65,1014.10,24.26,0.01,-7.07,864,268,288,149
107.74,23.65,1013.80,24.27,0.01,-4.58,852,313,297,143
108.82,23.65,1014.20,24.27,0.01,-7.90,862,260,220,96
109.91,23.65,1013.50,24.27,0.00,-2.08,849,328,327,184
110.99,23.66,1014.20,24.27,0.01,-7.90,845,443,229,136
112.07,23.67,1014.60,24.27,0.02,-11.23,845,176,301,161
113.15,23.67,1014.20,24.28,0.01,-7.90,861,273,272,147
114.23,23.68,1013.80,24.28,0.01,-4.58,848,338,332,156
115.31,23.69,1014.10,24.28,0.01,-7.07,845,288,290,97
116.39,23.70,1014.40,24.28,0.01,-9.56,845,255,265,143
117.47,23.70,1013.80,24.29,0.01,-4.58,848,245,248,151
118.54,23.71,1014.20,24.29,0.01,-7.90,843,229,224,142
119.62,23.71,1013.80,24.29,0.01,-4.58,842,313,276,149
120.70,23.71,1014.20,24.29,0.01,-7.90,847,259,264,164
121.78,23.72,1013.80,24.30,0.01,-4.58,842,304,307,163
122.86,23.73,1013.80,24.30,0.01,-4.58,849,321,343,142
123.94,23.73,1014.00,24.30,0.01,-6.24,862,240,266,175
125.02,23.73,1014.10,24.30,0.01,-7.07,847,431,733,132
126.10,23.73,1013.90,24.30,0.01,-5.41,862,342,490,340
127.18,23.72,1012.70,24.32,-0.00,4.58,843,270,224,165
128.26,23.71,1010.50,24.35,-0.02,22.91,865,333,414,167
129.34,23.71,1010.10,24.35,-0.03,26.24,842,275,303,160
130.42,23.71,1010.40,24.36,-0.03,23.74,841,273,318,150
131.50,23.70,1010.30,24.36,-0.03,24.58,841,268,298,158
132.57,23.71,1009.90,24.36,-0.03,27.91,844,354,324,143
133.66,23.71,1010.30,24.36,-0.03,24.58,863,340,295,151
134.74,23.71,1010.30,24.36,-0.03,24.58,849,416,394,172
135.82,23.72,1010.50,24.36,-0.02,22.91,844,266,211,144
136.89,23.72,1010.60,24.36,-0.02,22.07,844,328,343,157
137.97,23.72,1010.10,24.37,-0.03,26.24,851,275,270,107
139.05,23.74,1010.20,24.37,-0.03,25.41,862,283,275,154
140.13,23.72,1010.40,24.37,-0.03,23.74,846,281,280,110
141.21,23.71,1010.40,24.37,-0.03,23.74,846,265,282,157
142.29,23.70,1010.90,24.38,-0.02,19.57,842,281,281,153
143.37,23.67,1009.90,24.38,-0.03,27.91,841,266,286,158
144.45,23.67,1009.30,24.38,-0.04,32.92,842,275,281,148
146.30,23.66,1009.80,24.38,-0.03,28.75,860,286,293,149
147.38,23.65,1010.10,24.38,-0.03,26.24,842,262,287,156
148.46,23.65,1010.00,24.38,-0.03,27.08,848,285,286,158
149.54,23.64,1010.20,24.38,-0.03,25.41,842,264,289,153
150.62,23.64,1009.90,24.39,-0.03,27.91,842,281,280,158
151.70,23.63,1010.20,24.39,-0.03,25.41,843,274,275,154
152.78,23.62,1009.80,24.39,-0.03,28.75,841,268,273,151
153.86,23.62,1010.40,24.39,-0.03,23.74,842,280,276,156
154.94,23.62,1009.70,24.39,-0.03,29.58,842,264,291,149
156.02,23.62,1010.40,24.39,-0.03,23.74,845,268,287,154
157.10,23.61,1010.10,24.39,-0.03,26.24,845,276,289,152
158.17,23.61,1010.20,24.39,-0.03,25.41,845,271,283,150
159.25,23.61,1010.40,24.40,-0.03,23.74,845,273,278,156
160.33,23.61,1009.60,24.39,-0.03,30.42,844,280,287,148
161.41,23.61,1009.90,24.39,-0.03,27.91,861,281,276,155
162.49,23.60,1009.90,24.39,-0.03,27.91,842,264,289,150
163.57,23.59,1010.00,24.39,-0.03,27.08,849,274,223,144
164.65,23.59,1010.20,24.40,-0.03,25.41,862,287,285,156
165.73,23.59,1009.80,24.40,-0.03,28.75,844,279,280,156
166.81,23.60,1009.50,24.40,-0.03,31.25,847,281,279,151
167.89,23.61,1009.80,24.41,-0.03,28.75,842,266,290,159
168.97,23.61,1009.90,24.41,-0.03,27.91,843,276,275,154
170.05,23.62,1009.70,24.41,-0.03,29.58,842,277,282,156
171.12,23.62,1010.00,24.41,-0.03,27.08,848,281,284,159
172.20,23.63,1010.10,24.41,-0.03,26.24,842,280,288,158
173.28,23.62,1010.20,24.41,-0.03,25.41,845,273,282,109
174.37,23.62,1010.30,24.41,-0.03,24.58,843,270,290,111
175.46,23.62,1010.30,24.41,-0.03,24.58,849,267,275,151
176.54,23.63,1010.10,24.42,-0.03,26.24,843,270,275,150
177.61,23.63,1009.80,24.42,-0.03,28.75,845,269,276,147
178.69,23.64,1009.20,24.42,-0.04,33.75,841,268,274,156
179.77,23.65,1009.50,24.42,-0.03,31.25,843,277,282,159
180.85,23.65,1010.30,24.42,-0.03,24.58,847,269,285,150
181.93,23.64,1010.00,24.42,-0.03,27.08,842,278,292,161
183.01,23.64,1010.50,24.42,-0.02,22.91,846,286,289,149
184.09,23.64,1010.30,24.42,-0.03,24.58,845,274,291,150
185.17,23.64,1009.80,24.42,-0.03,28.75,844,280,291,156
186.25,23.65,1010.30,24.42,-0.03,24.58,843,270,221,140
187.33,23.65,1010.40,24.43,-0.03,23.74,848,282,290,148
188.41,23.65,1010.40,24.43,-0.03,23.74,842,275,284,157
189.49,23.65,1010.50,24.43,-0.02,22.91,841,275,283,150
190.57,23.65,1010.30,24.43,-0.03,24.58,841,270,287,152
191.64,23.65,1010.00,24.44,-0.03,27.08,847,270,290,149
192.72,23.65,1010.10,24.44,-0.03,26.24,847,272,288,157
193.80,23.65,1010.60,24.44,-0.02,22.07,843,270,223,144
194.88,23.65,1010.10,24.44,-0.03,26.24,845,270,288,159
195.96,23.62,1009.80,24.45,-0.03,28.75,844,276,293,156
197.04,23.61,1009.50,24.45,-0.03,31.25,846,265,276,155
198.12,23.61,1009.90,24.45,-0.03,27.91,844,279,283,152
199.20,23.63,1010.20,24.45,-0.03,25.41,842,278,275,152
200.28,23.64,1010.20,24.45,-0.03,25.41,841,269,285,152
201.36,23.64,1010.50,24.45,-0.02,22.91,842,277,286,157
202.44,23.63,1009.90,24.45,-0.03,27.91,844,281,281,152
203.52,23.64,1010.50,24.46,-0.02,22.91,843,265,282,157
204.60,23.65,1009.80,24.47,-0.03,28.75,845,278,227,148
205.68,23.65,1009.80,24.47,-0.03,28.75,851,278,290,109
206.76,23.64,1010.50,24.47,-0.02,22.91,844,280,293,157
207.84,23.66,1011.10,24.47,-0.02,17.91,844,279,278,157
208.91,23.70,1010.70,24.47,-0.02,21.24,844,274,290,112
209.99,23.72,1009.90,24.48,-0.03,27.91,858,281,283,147
211.07,23.75,1010.30,24.49,-0.03,24.58,846,277,279,147
212.15,23.77,1009.10,24.50,-0.04,34.59,845,277,287,150
213.23,23.78,1010.00,24.49,-0.03,27.08,841,277,287,153
214.31,23.80,1010.10,24.50,-0.03,26.24,842,267,279,149
215.39,23.82,1009.30,24.51,-0.04,32.92,848,278,290,111
216.47,23.84,1009.50,24.51,-0.03,31.25,859,265,285,155
217.55,23.87,1010.70,24.51,-0.02,21.24,845,269,279,147
218.63,23.88,1010.70,24.51,-0.02,21.24,844,274,289,155
219.71,23.90,1009.10,24.54,-0.04,34.59,845,259,272,158
220.79,23.92,1008.30,24.54,-0.05,41.27,843,276,293,157
221.87,23.94,1009.00,24.54,-0.04,35.42,841,269,278,157
222.95,23.96,1009.00,24.55,-0.04,35.42,840,279,282,157
224.03,23.98,1008.90,24.55,-0.04,36.26,843,272,278,108
225.10,24.00,1009.00,24.55,-0.04,35.42,842,274,224,152
226.18,24.02,1009.30,24.55,-0.04,32.92,851,273,286,109
227.26,24.05,1009.70,24.55,-0.03,29.58,843,272,290,161
228.34,24.06,1010.00,24.56,-0.03,27.08,861,268,289,150
229.42,24.08,1009.20,24.56,-0.04,33.75,859,273,282,156
230.50,24.10,1010.10,24.56,-0.03,26.24,862,275,283,153
231.58,24.11,1010.00,24.57,-0.03,27.08,844,281,281,153
232.66,24.11,1010.00,24.57,-0.03,27.08,847,273,283,152
233.74,24.13,1009.90,24.58,-0.03,27.91,862,267,275,152
234.82,24.14,1010.80,24.58,-0.02,20.41,851,269,279,153
235.90,24.14,1009.70,24.58,-0.03,29.58,846,277,286,158
236.98,24.14,1009.80,24.59,-0.03,28.75,844,281,279,149
238.06,24.16,1010.20,24.59,-0.03,25.41,844,276,292,158
239.13,24.17,1009.20,24.61,-0.04,33.75,841,268,289,152
240.22,24.15,1009.20,24.61,-0.04,33.75,844,278,289,150
241.30,24.14,1009.40,24.61,-0.04,32.08,846,276,288,148
242.38,24.12,1009.80,24.62,-0.03,28.75,844,276,290,158
243.47,24.12,1008.90,24.62,-0.04,36.26,862,277,284,160
244.54,24.11,1009.40,24.63,-0.04,32.08,841,264,289,155
245.62,24.12,1009.40,24.63,-0.04,32.08,842,278,291,148
246.70,24.11,1009.20,24.63,-0.04,33.75,841,274,288,160
247.78,24.12,1009.40,24.64,-0.04,32.08,844,276,289,151
248.86,24.12,1009.50,24.64,-0.03,31.25,841,270,287,152
249.94,24.13,1009.60,24.64,-0.03,30.42,843,266,290,158
251.02,24.14,1008.90,24.65,-0.04,36.26,844,268,288,157
252.10,24.13,1009.60,24.65,-0.03,30.42,845,273,286,108
253.18,24.13,1009.50,24.65,-0.03,31.25,844,275,285,151
254.26,24.15,1009.70,24.66,-0.03,29.58,844,271,278,156
256.11,24.16,1010.00,24.67,-0.03,27.08,842,261,285,148
257.19,24.17,1010.00,24.67,-0.03,27.08,848,279,282,155
258.27,24.17,1010.50,24.67,-0.02,22.91,843,260,285,154
259.35,24.18,1009.50,24.68,-0.03,31.25,844,266,289,154
260.43,24.19,1010.20,24.68,-0.03,25.41,847,268,289,153
261.51,24.20,1009.70,24.69,-0.03,29.58,861,269,276,157
262.59,24.20,1009.70,24.69,-0.03,29.58,842,276,293,154
263.67,24.21,1010.20,24.70,-0.03,25.41,859,274,289,152
264.75,24.22,1009.90,24.70,-0.03,27.91,841,268,292,156
265.83,24.23,1010.00,24.70,-0.03,27.08,841,267,284,110
266.91,24.23,1010.50,24.70,-0.02,22.91,841,268,288,157
267.99,24.23,1010.00,24.71,-0.03,27.08,842,274,225,142
269.07,24.23,1010.20,24.71,-0.03,25.41,859,267,281,154
270.14,24.24,1010.30,24.72,-0.03,24.58,844,276,290,110
271.22,24.25,1009.60,24.73,-0.03,30.42,860,277,284,155
272.30,24.25,1009.40,24.73,-0.04,32.08,858,275,285,150
274.17,24.24,1009.90,24.74,-0.03,27.91,849,273,287,149
275.25,24.24,1009.60,24.74,-0.03,30.42,848,276,275,151
276.33,24.25,1009.60,24.74,-0.03,30.42,840,276,226,150
277.41,24.25,1009.40,24.75,-0.04,32.08,850,274,292,149
278.49,24.26,1010.20,24.75,-0.03,25.41,859,272,288,157
279.57,24.26,1009.80,24.75,-0.03,28.75,849,273,285,149
280.64,24.27,1009.60,24.76,-0.03,30.42,845,268,288,160
281.72,24.27,1009.70,24.76,-0.03,29.58,850,280,291,154
282.80,24.28,1009.90,24.77,-0.03,27.91,842,276,276,155
283.88,24.28,1009.70,24.77,-0.03,29.58,841,274,288,160
284.96,24.28,1009.80,24.77,-0.03,28.75,859,262,286,109
286.04,24.28,1009.90,24.77,-0.03,27.91,847,272,288,157
287.12,24.28,1009.70,24.78,-0.03,29.58,844,277,279,154
288.20,24.30,1010.20,24.78,-0.03,25.41,844,276,292,149
289.28,24.30,1009.90,24.78,-0.03,27.91,852,265,276,155
290.36,24.31,1010.40,24.78,-0.03,23.74,846,265,280,156
291.44,24.31,1010.40,24.79,-0.03,23.74,844,278,276,157
292.52,24.31,1010.30,24.79,-0.03,24.58,841,272,226,149
293.60,24.32,1010.20,24.79,-0.03,25.41,841,268,292,158
294.68,24.32,1009.60,24.80,-0.03,30.42,841,270,223,145
295.76,24.32,1009.90,24.80,-0.03,27.91,842,274,223,149
296.83,24.32,1009.80,24.80,-0.03,28.75,849,265,282,158
297.91,24.32,1009.70,24.81,-0.03,29.58,842,277,285,151
298.99,24.33,1009.80,24.81,-0.03,28.75,841,268,286,110
300.07,24.33,1009.70,24.81,-0.03,29.58,841,261,283,149
301.15,24.33,1010.00,24.81,-0.03,27.08,843,263,282,146
302.23,24.32,1010.00,24.82,-0.03,27.08,841,268,286,110
303.31,24.32,1009.80,24.82,-0.03,28.75,862,275,286,158
304.39,24.32,1010.10,24.82,-0.03,26.24,844,280,293,152
305.47,24.32,1010.00,24.82,-0.03,27.08,844,264,289,152
306.56,24.32,1009.90,24.82,-0.03,27.91,844,274,225,147
307.64,24.32,1009.30,24.83,-0.04,32.92,844,273,286,109
308.72,24.32,1010.50,24.83,-0.02,22.91,844,279,279,153
309.80,24.31,1010.10,24.83,-0.03,26.24,848,278,293,149
310.88,24.31,1010.30,24.84,-0.03,24.58,848,272,292,162
311.96,24.30,1010.10,24.84,-0.03,26.24,844,275,277,153
313.04,24.28,1010.40,24.84,-0.03,23.74,860,278,291,149
314.12,24.28,1010.10,24.84,-0.03,26.24,862,280,288,158
315.27,24.28,1010.20,24.85,-0.03,25.41,861,266,223,143
316.42,24.28,1010.30,24.85,-0.03,24.58,849,274,225,142
317.50,24.27,1009.90,24.85,-0.03,27.91,845,267,279,153
318.58,24.25,1010.20,24.85,-0.03,25.41,844,278,292,157
319.65,24.25,1010.30,24.85,-0.03,24.58,861,268,286,110
320.73,24.26,1010.00,24.86,-0.03,27.08,843,273,288,157
321.81,24.27,1010.40,24.86,-0.03,23.74,841,265,285,149
322.89,24.27,1010.10,24.86,-0.03,26.24,843,261,283,150
323.97,24.28,1010.20,24.87,-0.03,25.41,842,274,275,149
325.05,24.28,1009.80,24.87,-0.03,28.75,842,277,281,155
326.13,24.29,1010.40,24.87,-0.03,23.74,859,263,280,157
327.21,24.29,1009.80,24.87,-0.03,28.75,842,276,291,150
328.29,24.30,1010.50,24.88,-0.02,22.91,846,277,281,150
329.37,24.29,1010.50,24.88,-0.02,22.91,859,275,279,153
330.45,24.29,1009.80,24.88,-0.03,28.75,847,265,284,148
331.53,24.28,1010.40,24.88,-0.03,23.74,842,275,280,158
332.61,24.29,1009.90,24.89,-0.03,27.91,845,261,275,153
333.69,24.29,1010.20,24.89,-0.03,25.41,851,268,288,158
334.77,24.30,1010.50,24.90,-0.02,22.91,851,264,292,112
335.85,24.31,1010.00,24.90,-0.03,27.08,852,276,291,156
336.92,24.31,1010.30,24.91,-0.03,24.58,844,278,290,148
338.00,24.33,1009.90,24.92,-0.03,27.91,845,265,277,150
339.08,24.33,1010.20,24.92,-0.03,25.41,843,272,291,155
340.16,24.33,1010.30,24.92,-0.03,24.58,847,270,291,153
341.24,24.32,1010.30,24.93,-0.03,24.58,840,278,292,160
342.32,24.33,1010.30,24.93,-0.03,24.58,843,271,275,154
343.40,24.34,1010.20,24.93,-0.03,25.41,845,263,280,158
344.48,24.34,1010.40,24.94,-0.03,23.74,844,278,290,157
345.56,24.35,1010.30,24.94,-0.03,24.58,845,264,288,159
346.64,24.36,1009.80,24.95,-0.03,28.75,841,269,279,151
347.72,24.36,1010.70,24.95,-0.02,21.24,842,258,272,156
348.80,24.36,1010.10,24.95,-0.03,26.24,842,262,224,150
349.88,24.38,1010.20,24.96,-0.03,25.41,842,259,282,157
350.95,24.38,1010.20,24.96,-0.03,25.41,848,267,281,150
352.03,24.38,1009.80,24.96,-0.03,28.75,844,276,288,157
353.12,24.37,1010.40,24.96,-0.03,23.74,844,281,279,148
354.20,24.36,1010.40,24.97,-0.03,23.74,840,278,291,149
355.27,24.34,1009.80,24.97,-0.03,28.75,842,260,273,152
356.35,24.31,1010.40,24.97,-0.03,23.74,845,274,225,145
357.43,24.30,1010.40,24.98,-0.03,23.74,843,263,278,159
358.51,24.30,1010.60,24.98,-0.02,22.07,843,261,284,148
359.59,24.30,1010.30,24.98,-0.03,24.58,843,264,287,152
360.67,24.29,1010.30,24.98,-0.03,24.58,844,277,285,154
361.75,24.29,1010.00,24.99,-0.03,27.08,850,277,284,157
362.83,24.28,1010.40,24.99,-0.03,23.74,848,279,286,157
363.91,24.27,1011.10,24.99,-0.02,17.91,859,266,287,153
365.77,24.26,1010.30,24.99,-0.03,24.58,841,272,291,151
366.85,24.26,1010.60,24.99,-0.02,22.07,858,273,288,161
367.93,24.25,1010.40,24.99,-0.03,23.74,841,275,279,155
369.01,24.24,1010.30,25.00,-0.03,24.58,847,267,280,147
370.09,24.23,1010.20,25.00,-0.03,25.41,848,276,291,152
371.17,24.21,1010.90,25.00,-0.02,19.57,859,265,284,156
372.24,24.20,1010.10,25.00,-0.03,26.24,862,265,277,149
373.33,24.20,1010.50,25.01,-0.02,22.91,849,269,277,154
374.42,24.19,1010.30,25.01,-0.03,24.58,843,269,286,110
375.50,24.18,1010.40,25.01,-0.03,23.74,843,270,290,158
376.58,24.17,1010.50,25.01,-0.02,22.91,843,271,286,109
377.65,24.16,1010.60,25.01,-0.02,22.07,844,273,280,157
378.73,24.14,1010.20,25.01,-0.03,25.41,843,272,276,159
379.81,24.13,1010.60,25.02,-0.02,22.07,849,272,287,155
380.89,24.12,1010.90,25.01,-0.02,19.57,844,276,292,111
381.97,24.11,1010.70,25.02,-0.02,21.24,861,268,288,155
383.05,24.11,1010.80,25.02,-0.02,20.41,842,276,289,155
384.13,24.11,1010.50,25.02,-0.02,22.91,842,277,282,109
385.21,24.11,1010.10,25.02,-0.03,26.24,845,267,279,153
386.29,24.10,1010.50,25.02,-0.02,22.91,843,273,282,156
387.37,24.10,1010.80,25.02,-0.02,20.41,846,274,291,154
388.45,24.09,1010.50,25.03,-0.02,22.91,845,266,225,141
389.53,24.10,1010.80,25.03,-0.02,20.41,841,266,289,149
390.61,24.10,1010.90,25.03,-0.02,19.57,843,263,281,152
391.68,24.10,1010.90,25.03,-0.02,19.57,843,269,279,148
392.76,24.10,1010.50,25.04,-0.02,22.91,840,277,277,154
393.85,24.10,1010.60,25.04,-0.02,22.07,859,272,275,148
394.92,24.10,1010.30,25.04,-0.03,24.58,842,279,278,158
396.00,24.11,1010.50,25.04,-0.02,22.91,840,261,281,148
397.08,24.11,1010.70,25.04,-0.02,21.24,844,274,224,140
398.16,24.09,1010.60,25.05,-0.02,22.07,841,266,289,150
399.24,24.09,1011.00,25.05,-0.02,18.74,841,267,279,151
400.32,24.09,1010.50,25.05,-0.02,22.91,845,268,288,111
401.40,24.08,1010.30,25.05,-0.03,24.58,841,266,291,150
402.48,24.07,1010.30,25.05,-0.03,24.58,844,275,279,150
403.56,24.06,1010.30,25.06,-0.03,24.58,844,273,283,155
404.64,24.06,1010.60,25.06,-0.02,22.07,848,278,291,153
405.72,24.06,1010.80,25.06,-0.02,20.41,843,265,278,108
406.80,24.06,1010.70,25.06,-0.02,21.24,847,268,289,156
407.87,24.06,1010.90,25.06,-0.02,19.57,848,261,281,148
408.95,24.07,1011.00,25.06,-0.02,18.74,844,279,278,156
410.03,24.08,1011.00,25.06,-0.02,18.74,844,277,280,157
411.11,24.08,1010.70,25.06,-0.02,21.24,843,273,284,159
412.19,24.08,1010.70,25.06,-0.02,21.24,841,264,286,157
413.27,24.09,1011.10,25.07,-0.02,17.91,841,271,286,156
414.35,24.10,1010.70,25.07,-0.02,21.24,844,272,289,154
415.43,24.09,1011.00,25.07,-0.02,18.74,844,273,284,160
416.51,24.08,1010.40,25.07,-0.03,23.74,851,269,280,159
417.59,24.08,1010.80,25.08,-0.02,20.41,842,259,278,156
418.67,24.08,1010.30,25.08,-0.03,24.58,843,272,290,111
419.75,24.08,1010.30,25.08,-0.03,24.58,861,269,285,155
420.83,24.08,1010.80,25.08,-0.02,20.41,845,271,278,156
421.90,24.08,1010.70,25.08,-0.02,21.24,843,268,289,153
422.99,24.07,1010.90,25.08,-0.02,19.57,859,267,283,153
424.07,24.07,1010.50,25.08,-0.02,22.91,857,276,289,152
425.14,24.07,1010.80,25.08,-0.02,20.41,849,275,283,155
426.22,24.06,1010.70,25.08,-0.02,21.24,844,275,290,157
427.30,24.06,1010.70,25.08,-0.02,21.24,841,263,278,159
428.38,24.06,1010.40,25.08,-0.03,23.74,843,266,290,158
429.46,24.05,1011.00,25.08,-0.02,18.74,845,269,283,154
430.54,24.05,1010.90,25.08,-0.02,19.57,858,274,289,156
431.62,24.05,1010.80,25.09,-0.02,20.41,845,264,293,157
432.70,24.05,1011.20,25.09,-0.02,17.07,842,258,273,150
433.78,24.05,1010.70,25.09,-0.02,21.24,843,271,287,149
434.86,24.04,1010.90,25.09,-0.02,19.57,841,271,281,149
435.94,24.04,1010.60,25.09,-0.02,22.07,849,268,292,159
437.02,24.03,1011.60,25.09,-0.01,13.74,858,262,292,157
438.10,24.02,1011.10,25.09,-0.02,17.91,841,268,224,140
439.19,24.02,1010.80,25.09,-0.02,20.41,848,265,279,154
440.27,24.02,1010.80,25.09,-0.02,20.41,860,273,287,152
441.35,24.02,1010.50,25.09,-0.02,22.91,842,258,222,139
442.42,24.01,1010.90,25.10,-0.02,19.57,844,275,280,155
443.51,24.00,1010.80,25.10,-0.02,20.41,841,272,226,140
444.58,24.00,1010.60,25.09,-0.02,22.07,850,276,290,109
445.66,23.99,1010.60,25.09,-0.02,22.07,851,266,289,148
446.74,23.98,1010.70,25.10,-0.02,21.24,843,272,286,110
